Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 1
5/23/2022 3:18:18 PM
Wavelength (nm),Absorbance
472.00,0.028443
471.00,0.028426
470.00,0.028851
469.00,0.029396
468.00,0.029477
467.00,0.029696
466.00,0.029563
465.00,0.029954
464.00,0.029995
463.00,0.030226
462.00,0.030318
461.00,0.030852
460.00,0.030877
459.00,0.031032
458.00,0.031333
457.00,0.031329
456.00,0.031717
455.00,0.031885
454.00,0.031710
453.00,0.031929
452.00,0.032085
451.00,0.032671
450.00,0.032449
449.00,0.032896
448.00,0.032658
447.00,0.033021
446.00,0.032892
445.00,0.033381
444.00,0.033200
443.00,0.033658
442.00,0.033785
441.00,0.033626
440.00,0.033750
439.00,0.033509
438.00,0.033843
437.00,0.033988
436.00,0.033938
435.00,0.033836
434.00,0.034427
433.00,0.034421
432.00,0.034180
431.00,0.035119
430.00,0.034839
429.00,0.034892
428.00,0.034688
427.00,0.034774
426.00,0.034928
425.00,0.034971
424.00,0.035001
423.00,0.034955
422.00,0.035357
421.00,0.035008
420.00,0.035088
419.00,0.035336
418.00,0.036114
417.00,0.035548
416.00,0.035715
415.00,0.035516
414.00,0.034965
413.00,0.035813
412.00,0.035121
411.00,0.035205
410.00,0.036017
409.00,0.035872
408.00,0.035686
407.00,0.035460
406.00,0.035738
405.00,0.035802
404.00,0.035749
403.00,0.035727
402.00,0.035812
401.00,0.035324
400.00,0.035655
399.00,0.035727
398.00,0.035871
397.00,0.035551
396.00,0.034991
395.00,0.034622
394.00,0.035904
393.00,0.034931
392.00,0.035379
391.00,0.035204
390.00,0.035114
389.00,0.035010
388.00,0.034161
387.00,0.035367
386.00,0.034954
385.00,0.034476
384.00,0.034696
383.00,0.034282
382.00,0.034260
381.00,0.033825
380.00,0.033735
379.00,0.033311
378.00,0.033158
377.00,0.034260
376.00,0.033381
375.00,0.034059
374.00,0.033265
373.00,0.032507
372.00,0.032539
371.00,0.032733
370.00,0.032619
369.00,0.033370
368.00,0.033755
367.00,0.032806
366.00,0.033598
365.00,0.033748
364.00,0.032959
363.00,0.032701
362.00,0.032145
361.00,0.032187
360.00,0.032064
359.00,0.033520
358.00,0.033016
357.00,0.032543
356.00,0.033001
355.00,0.033277
354.00,0.032806
353.00,0.032354
352.00,0.033188
351.00,0.033340
350.00,0.032935
349.00,0.032754
348.00,0.033174
347.00,0.032894
346.00,0.032750
345.00,0.033201
344.00,0.032745
343.00,0.032972
342.00,0.033785
341.00,0.033458
340.00,0.033741
339.00,0.033976
338.00,0.034374
337.00,0.035141
336.00,0.034951
335.00,0.034152
334.00,0.033820
333.00,0.034676
332.00,0.034220
331.00,0.034791
330.00,0.037319
329.00,0.036302
328.00,0.037949
327.00,0.035861
326.00,0.037229
325.00,0.036748
324.00,0.036217
323.00,0.036707
322.00,0.037381
321.00,0.038562
320.00,0.038669
319.00,0.039016
318.00,0.039037
317.00,0.040136
316.00,0.040669
315.00,0.041867
314.00,0.041344
313.00,0.043866
312.00,0.042860
311.00,0.044820
310.00,0.045659
309.00,0.046791
308.00,0.048691
307.00,0.050511
306.00,0.051654
305.00,0.052558
304.00,0.056055
303.00,0.058123
302.00,0.058199
301.00,0.059303
300.00,0.060460
299.00,0.063506
298.00,0.064596
297.00,0.066863
296.00,0.067287
295.00,0.069957
294.00,0.069955
293.00,0.071112
292.00,0.071982
291.00,0.074407
290.00,0.078476
289.00,0.078801
288.00,0.081797
287.00,0.083324
286.00,0.086417
285.00,0.088436
284.00,0.093236
283.00,0.093709
282.00,0.095557
281.00,0.096458
280.00,0.098143
279.00,0.100432
278.00,0.102073
277.00,0.104924
276.00,0.104948
275.00,0.106966
274.00,0.108834
273.00,0.111422
272.00,0.112303
271.00,0.114703
270.00,0.116798
269.00,0.118049
268.00,0.119798
267.00,0.122499
266.00,0.122784
265.00,0.128211
264.00,0.130903
263.00,0.134195
262.00,0.138434
261.00,0.142680
260.00,0.146465
259.00,0.153026
258.00,0.159824
257.00,0.166162
256.00,0.171878
255.00,0.179702
254.00,0.189405
253.00,0.199835
252.00,0.209772
251.00,0.219838
250.00,0.232119
249.00,0.243214
248.00,0.254627
247.00,0.268513
246.00,0.278297
245.00,0.290342
244.00,0.304573
243.00,0.316714
242.00,0.330229
241.00,0.343420
240.00,0.356097
239.00,0.369905
238.00,0.385680
237.00,0.400817
236.00,0.417015
235.00,0.435000
234.00,0.451658
233.00,0.470535
232.00,0.492634
231.00,0.513707
230.00,0.536858
229.00,0.562704
228.00,0.584376
227.00,0.610044
226.00,0.639743
225.00,0.663484
224.00,0.696513
223.00,0.730436
222.00,0.759400
221.00,0.797974
220.00,0.837084
219.00,0.873711
218.00,0.919992
217.00,0.967468
216.00,1.011135
215.00,1.066744
214.00,1.124284
213.00,1.183053
212.00,1.248277
211.00,1.320883
210.00,1.386445
209.00,1.474715
208.00,1.570963
207.00,1.665607
206.00,1.801539
205.00,1.939463
204.00,2.085954
203.00,2.242012
202.00,2.468986
201.00,2.649143
200.00,2.746004
199.00,2.708671
198.00,2.774160
197.00,2.928116
196.00,2.936474
195.00,2.796210
194.00,2.771821
193.00,2.816917
192.00,2.733640
191.00,2.820245
190.00,2.619074


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 47
5/24/2022 2:19:04 PM
Wavelength (nm),Absorbance
700.00,0.005329
699.00,0.005485
698.00,0.006052
697.00,0.004605
696.00,0.005585
695.00,0.006152
694.00,0.006129
693.00,0.005060
692.00,0.005611
691.00,0.006210
690.00,0.006014
689.00,0.006073
688.00,0.006084
687.00,0.005749
686.00,0.006295
685.00,0.006279
684.00,0.006305
683.00,0.006945
682.00,0.006565
681.00,0.005769
680.00,0.006360
679.00,0.005787
678.00,0.005929
677.00,0.005939
676.00,0.006054
675.00,0.006609
674.00,0.006481
673.00,0.006407
672.00,0.005293
671.00,0.006106
670.00,0.006012
669.00,0.006552
668.00,0.006329
667.00,0.006868
666.00,0.006140
665.00,0.006469
664.00,0.006054
663.00,0.007232
662.00,0.006420
661.00,0.006426
660.00,0.007204
659.00,0.006733
658.00,0.006961
657.00,0.007109
656.00,0.006689
655.00,0.005391
654.00,0.006386
653.00,0.005324
652.00,0.006056
651.00,0.006448
650.00,0.006205
649.00,0.006041
648.00,0.006294
647.00,0.006615
646.00,0.007488
645.00,0.005512
644.00,0.006564
643.00,0.006748
642.00,0.005917
641.00,0.006273
640.00,0.006248
639.00,0.006675
638.00,0.005998
637.00,0.007443
636.00,0.005264
635.00,0.006378
634.00,0.007501
633.00,0.007390
632.00,0.007175
631.00,0.006779
630.00,0.006471
629.00,0.007820
628.00,0.006711
627.00,0.006522
626.00,0.006430
625.00,0.006838
624.00,0.007038
623.00,0.006577
622.00,0.007230
621.00,0.006623
620.00,0.007587
619.00,0.007173
618.00,0.006858
617.00,0.007560
616.00,0.006416
615.00,0.006820
614.00,0.007367
613.00,0.007505
612.00,0.007727
611.00,0.007460
610.00,0.007026
609.00,0.008153
608.00,0.007145
607.00,0.007273
606.00,0.008103
605.00,0.006942
604.00,0.007923
603.00,0.007263
602.00,0.006570
601.00,0.008164
600.00,0.007397
599.00,0.007893
598.00,0.007578
597.00,0.007434
596.00,0.007498
595.00,0.007400
594.00,0.008500
593.00,0.007231
592.00,0.008671
591.00,0.008462
590.00,0.007606
589.00,0.007486
588.00,0.007411
587.00,0.007784
586.00,0.008316
585.00,0.008263
584.00,0.007557
583.00,0.008058
582.00,0.008751
581.00,0.008088
580.00,0.008281
579.00,0.008351
578.00,0.008462
577.00,0.008760
576.00,0.008655
575.00,0.009547
574.00,0.008376
573.00,0.008968
572.00,0.009312
571.00,0.009097
570.00,0.009051
569.00,0.008371
568.00,0.009159
567.00,0.009575
566.00,0.009527
565.00,0.009015
564.00,0.008763
563.00,0.009540
562.00,0.009680
561.00,0.009107
560.00,0.010135
559.00,0.010033
558.00,0.010165
557.00,0.010075
556.00,0.010341
555.00,0.010558
554.00,0.010284
553.00,0.010316
552.00,0.011526
551.00,0.009812
550.00,0.010966
549.00,0.011620
548.00,0.010943
547.00,0.011532
546.00,0.011429
545.00,0.011262
544.00,0.011400
543.00,0.011966
542.00,0.012295
541.00,0.012328
540.00,0.012403
539.00,0.011895
538.00,0.012735
537.00,0.012360
536.00,0.012891
535.00,0.012972
534.00,0.013161
533.00,0.013296
532.00,0.013541
531.00,0.013673
530.00,0.013825
529.00,0.014064
528.00,0.014276
527.00,0.014671
526.00,0.014782
525.00,0.015049
524.00,0.014545
523.00,0.015506
522.00,0.015265
521.00,0.015612
520.00,0.015974
519.00,0.016237
518.00,0.016403
517.00,0.016384
516.00,0.016884
515.00,0.017785
514.00,0.017555
513.00,0.017185
512.00,0.017550
511.00,0.018152
510.00,0.018582
509.00,0.018191
508.00,0.019209
507.00,0.018811
506.00,0.019204
505.00,0.019424
504.00,0.019454
503.00,0.020089
502.00,0.019880
501.00,0.020653
500.00,0.021414
499.00,0.021461
498.00,0.021448
497.00,0.021415
496.00,0.021983
495.00,0.021635
494.00,0.022444
493.00,0.022689
492.00,0.023149
491.00,0.023159
490.00,0.023335
489.00,0.023906
488.00,0.024261
487.00,0.024176
486.00,0.024876
485.00,0.024906
484.00,0.025330
483.00,0.025586
482.00,0.025932
481.00,0.025524
480.00,0.026065
479.00,0.026707
478.00,0.027265
477.00,0.027291
476.00,0.027447
475.00,0.027584
474.00,0.028312
473.00,0.028143
472.00,0.028084
471.00,0.028511
470.00,0.028580
469.00,0.028724
468.00,0.029332
467.00,0.029526
466.00,0.029813
465.00,0.029896
464.00,0.029842
463.00,0.030337
462.00,0.030377
461.00,0.030789
460.00,0.030707
459.00,0.031048
458.00,0.031269
457.00,0.031484
456.00,0.031742
455.00,0.031790
454.00,0.031458
453.00,0.031889
452.00,0.032303
451.00,0.032451
450.00,0.032643
449.00,0.032697
448.00,0.032730
447.00,0.032726
446.00,0.033125
445.00,0.033450
444.00,0.033425
443.00,0.033794
442.00,0.034176
441.00,0.033639
440.00,0.033302
439.00,0.033452
438.00,0.033837
437.00,0.034086
436.00,0.033910
435.00,0.034275
434.00,0.034099
433.00,0.034405
432.00,0.034768
431.00,0.034954
430.00,0.034865
429.00,0.034702
428.00,0.034171
427.00,0.034991
426.00,0.034583
425.00,0.035079
424.00,0.035200
423.00,0.034814
422.00,0.035175
421.00,0.034725
420.00,0.035359
419.00,0.035521
418.00,0.035625
417.00,0.035584
416.00,0.035256
415.00,0.035965
414.00,0.034949
413.00,0.035830
412.00,0.035400
411.00,0.034741
410.00,0.035656
409.00,0.035555
408.00,0.035452
407.00,0.035246
406.00,0.035611
405.00,0.035350
404.00,0.035819
403.00,0.035510
402.00,0.034906
401.00,0.035409
400.00,0.035934
399.00,0.035790
398.00,0.035596
397.00,0.035275
396.00,0.035175
395.00,0.035596
394.00,0.035550
393.00,0.034649
392.00,0.035547
391.00,0.035695
390.00,0.034449
389.00,0.035203
388.00,0.034144
387.00,0.035516
386.00,0.035319
385.00,0.034734
384.00,0.034455
383.00,0.034731
382.00,0.034999
381.00,0.034494
380.00,0.033968
379.00,0.033347
378.00,0.034131
377.00,0.034130
376.00,0.035084
375.00,0.033958
374.00,0.032959
373.00,0.032948
372.00,0.032960
371.00,0.033169
370.00,0.033295
369.00,0.033371
368.00,0.033140
367.00,0.032893
366.00,0.034435
365.00,0.032448
364.00,0.032990
363.00,0.032330
362.00,0.032877
361.00,0.032308
360.00,0.032594
359.00,0.034114
358.00,0.032899
357.00,0.033004
356.00,0.033248
355.00,0.033443
354.00,0.032813
353.00,0.032354
352.00,0.032197
351.00,0.033075
350.00,0.032522
349.00,0.033162
348.00,0.032671
347.00,0.033721
346.00,0.033030
345.00,0.033886
344.00,0.032763
343.00,0.033760
342.00,0.033804
341.00,0.033386
340.00,0.034462
339.00,0.033742
338.00,0.033420
337.00,0.035159
336.00,0.034361
335.00,0.034491
334.00,0.034067
333.00,0.035247
332.00,0.034624
331.00,0.035516
330.00,0.036621
329.00,0.035422
328.00,0.036170
327.00,0.036420
326.00,0.036501
325.00,0.035628
324.00,0.036460
323.00,0.037578
322.00,0.037925
321.00,0.037547
320.00,0.039099
319.00,0.038465
318.00,0.038948
317.00,0.039147
316.00,0.040947
315.00,0.041870
314.00,0.040707
313.00,0.043131
312.00,0.043495
311.00,0.044589
310.00,0.045748
309.00,0.046513
308.00,0.048454
307.00,0.049658
306.00,0.051726
305.00,0.052923
304.00,0.056092
303.00,0.057051
302.00,0.057379
301.00,0.059082
300.00,0.060809
299.00,0.062994
298.00,0.064204
297.00,0.066368
296.00,0.068354
295.00,0.068937
294.00,0.068965
293.00,0.070492
292.00,0.072257
291.00,0.073552
290.00,0.077326
289.00,0.077298
288.00,0.081084
287.00,0.084106
286.00,0.087415
285.00,0.088058
284.00,0.090814
283.00,0.093785
282.00,0.094545
281.00,0.096918
280.00,0.098584
279.00,0.101747
278.00,0.101021
277.00,0.103244
276.00,0.106168
275.00,0.106426
274.00,0.108959
273.00,0.110242
272.00,0.111853
271.00,0.111275
270.00,0.115770
269.00,0.117441
268.00,0.119482
267.00,0.121707
266.00,0.125051
265.00,0.126148
264.00,0.129438
263.00,0.132562
262.00,0.137916
261.00,0.141488
260.00,0.144837
259.00,0.151316
258.00,0.157653
257.00,0.162773
256.00,0.170039
255.00,0.178266
254.00,0.187140
253.00,0.196357
252.00,0.205972
251.00,0.216343
250.00,0.228349
249.00,0.240659
248.00,0.251661
247.00,0.264622
246.00,0.275010
245.00,0.285942
244.00,0.300935
243.00,0.311804
242.00,0.326699
241.00,0.338506
240.00,0.351237
239.00,0.364410
238.00,0.380224
237.00,0.394508
236.00,0.413417
235.00,0.429073
234.00,0.445820
233.00,0.465612
232.00,0.486368
231.00,0.508581
230.00,0.531753
229.00,0.557816
228.00,0.578810
227.00,0.604274
226.00,0.633333
225.00,0.658020
224.00,0.690180
223.00,0.723467
222.00,0.753915
221.00,0.790182
220.00,0.828787
219.00,0.865914
218.00,0.910209
217.00,0.960367
216.00,1.002583
215.00,1.056732
214.00,1.112215
213.00,1.170496
212.00,1.233248
211.00,1.307129
210.00,1.374230
209.00,1.462081
208.00,1.555548
207.00,1.654239
206.00,1.789457
205.00,1.927315
204.00,2.067196
203.00,2.251955
202.00,2.415911
201.00,2.597597
200.00,2.697716
199.00,2.699431
198.00,2.882324
197.00,2.898910
196.00,3.031966
195.00,2.817937
194.00,2.808413
193.00,2.702851
192.00,2.827212
191.00,2.760597
190.00,2.813505


Fe-DFOB+ phosphate buffer +H2O2 + water, Cycle 48
5/24/2022 2:49:04 PM
Wavelength (nm),Absorbance
700.00,0.004907
699.00,0.005021
698.00,0.006348
697.00,0.005831
696.00,0.005390
695.00,0.006097
694.00,0.005667
693.00,0.006542
692.00,0.005453
691.00,0.006160
690.00,0.005719
689.00,0.006786
688.00,0.006013
687.00,0.005491
686.00,0.006085
685.00,0.005850
684.00,0.006345
683.00,0.006350
682.00,0.006434
681.00,0.005712
680.00,0.006242
679.00,0.005938
678.00,0.005595
677.00,0.006073
676.00,0.006046
675.00,0.006252
674.00,0.007179
673.00,0.006404
672.00,0.006171
671.00,0.006355
670.00,0.006327
669.00,0.006494
668.00,0.006228
667.00,0.006535
666.00,0.006758
665.00,0.005873
664.00,0.005681
663.00,0.007028
662.00,0.007394
661.00,0.005614
660.00,0.006426
659.00,0.006861
658.00,0.007588
657.00,0.006260
656.00,0.007075
655.00,0.005463
654.00,0.006484
653.00,0.006139
652.00,0.006581
651.00,0.004916
650.00,0.006551
649.00,0.005579
648.00,0.005566
647.00,0.006135
646.00,0.007756
645.00,0.005022
644.00,0.006006
643.00,0.005543
642.00,0.006277
641.00,0.007074
640.00,0.006761
639.00,0.007489
638.00,0.006541
637.00,0.007446
636.00,0.006496
635.00,0.006901
634.00,0.006713
633.00,0.008239
632.00,0.007223
631.00,0.006802
630.00,0.007028
629.00,0.007140
628.00,0.007106
627.00,0.006247
626.00,0.006668
625.00,0.007372
624.00,0.007984
623.00,0.005350
622.00,0.007297
621.00,0.007066
620.00,0.007929
619.00,0.006765
618.00,0.007387
617.00,0.006825
616.00,0.007330
615.00,0.007005
614.00,0.007112
613.00,0.007599
612.00,0.007149
611.00,0.007807
610.00,0.007215
609.00,0.008420
608.00,0.006949
607.00,0.006762
606.00,0.007010
605.00,0.007440
604.00,0.007871
603.00,0.007425
602.00,0.007921
601.00,0.008120
600.00,0.007728
599.00,0.008174
598.00,0.007209
597.00,0.008184
596.00,0.008255
595.00,0.007950
594.00,0.008428
593.00,0.007240
592.00,0.009050
591.00,0.007682
590.00,0.007533
589.00,0.008443
588.00,0.008650
587.00,0.007514
586.00,0.008188
585.00,0.007146
584.00,0.007024
583.00,0.007764
582.00,0.008774
581.00,0.008322
580.00,0.009067
579.00,0.009036
578.00,0.008720
577.00,0.008994
576.00,0.009082
575.00,0.008992
574.00,0.008785
573.00,0.009279
572.00,0.009342
571.00,0.008833
570.00,0.009122
569.00,0.008416
568.00,0.009233
567.00,0.009274
566.00,0.009276
565.00,0.009516
564.00,0.009093
563.00,0.009558
562.00,0.009082
561.00,0.009734
560.00,0.010228
559.00,0.009953
558.00,0.010039
557.00,0.009693
556.00,0.010690
555.00,0.010929
554.00,0.010939
553.00,0.010875
552.00,0.010666
551.00,0.010732
550.00,0.011304
549.00,0.011383
548.00,0.011232
547.00,0.011669
546.00,0.011748
545.00,0.011565
544.00,0.011776
543.00,0.011801
542.00,0.012052
541.00,0.012316
540.00,0.012609
539.00,0.011982
538.00,0.012972
537.00,0.012540
536.00,0.012970
535.00,0.013004
534.00,0.013190
533.00,0.013041
532.00,0.013157
531.00,0.014207
530.00,0.014100
529.00,0.014160
528.00,0.014534
527.00,0.014739
526.00,0.014850
525.00,0.015014
524.00,0.014290
523.00,0.015249
522.00,0.015434
521.00,0.015641
520.00,0.015947
519.00,0.016483
518.00,0.016662
517.00,0.016332
516.00,0.017099
515.00,0.017561
514.00,0.017939
513.00,0.017235
512.00,0.017741
511.00,0.018491
510.00,0.018126
509.00,0.018358
508.00,0.019263
507.00,0.019415
506.00,0.018905
505.00,0.018709
504.00,0.019783
503.00,0.020593
502.00,0.021164
501.00,0.020881
500.00,0.021089
499.00,0.021486
498.00,0.021462
497.00,0.021820
496.00,0.022097
495.00,0.021368
494.00,0.022318
493.00,0.022831
492.00,0.023234
491.00,0.023461
490.00,0.023835
489.00,0.023888
488.00,0.024268
487.00,0.024411
486.00,0.025087
485.00,0.025335
484.00,0.025364
483.00,0.025328
482.00,0.025863
481.00,0.025930
480.00,0.025926
479.00,0.026641
478.00,0.027025
477.00,0.027298
476.00,0.027540
475.00,0.027768
474.00,0.028402
473.00,0.027889
472.00,0.028616
471.00,0.028231
470.00,0.028937
469.00,0.029035
468.00,0.029429
467.00,0.029692
466.00,0.029733
465.00,0.030401
464.00,0.029986
463.00,0.030382
462.00,0.030430
461.00,0.030954
460.00,0.030993
459.00,0.031322
458.00,0.031527
457.00,0.031648
456.00,0.032185
455.00,0.032006
454.00,0.031734
453.00,0.032109
452.00,0.032690
451.00,0.032698
450.00,0.032839
449.00,0.032951
448.00,0.033252
447.00,0.033493
446.00,0.033031
445.00,0.033182
444.00,0.033251
443.00,0.033716
442.00,0.034010
441.00,0.033782
440.00,0.033863
439.00,0.033867
438.00,0.034169
437.00,0.034425
436.00,0.034127
435.00,0.034725
434.00,0.034674
433.00,0.034967
432.00,0.034918
431.00,0.034858
430.00,0.034979
429.00,0.035069
428.00,0.034962
427.00,0.035240
426.00,0.034719
425.00,0.035526
424.00,0.035561
423.00,0.035119
422.00,0.035643
421.00,0.035278
420.00,0.035277
419.00,0.035714
418.00,0.036009
417.00,0.035691
416.00,0.035280
415.00,0.035545
414.00,0.034915
413.00,0.035783
412.00,0.036073
411.00,0.035144
410.00,0.035959
409.00,0.035765
408.00,0.035368
407.00,0.036285
406.00,0.036177
405.00,0.035554
404.00,0.036287
