Sample1, Cycle 1
5/15/2022 9:44:14 AM
Wavelength (nm),Absorbance
559.00,-0.001822
558.00,-0.001024
557.00,-0.001266
556.00,-0.001147
555.00,-0.000396
554.00,-0.000615
553.00,-0.001055
552.00,-0.001452
551.00,-0.001663
550.00,-0.001668
549.00,-0.000310
548.00,-0.000738
547.00,-0.000663
546.00,-0.000772
545.00,-0.000246
544.00,-0.000648
543.00,-0.000328
542.00,-0.000400
541.00,-0.000271
540.00,-0.000409
539.00,-0.000127
538.00,-0.000082
537.00,-0.000176
536.00,-0.000164
535.00,0.000024
534.00,-0.000127
533.00,0.000159
532.00,0.000043
531.00,0.000268
530.00,0.000525
529.00,0.000700
528.00,0.000870
527.00,0.000528
526.00,0.000898
525.00,0.001027
524.00,0.000863
523.00,0.001180
522.00,0.001353
521.00,0.001642
520.00,0.001613
519.00,0.001822
518.00,0.001715
517.00,0.001679
516.00,0.002642
515.00,0.002436
514.00,0.001690
513.00,0.002680
512.00,0.002944
511.00,0.002663
510.00,0.003115
509.00,0.002931
508.00,0.003407
507.00,0.002432
506.00,0.002906
505.00,0.003356
504.00,0.003647
503.00,0.004266
502.00,0.003983
501.00,0.003890
500.00,0.004252
499.00,0.004382
498.00,0.004303
497.00,0.004231
496.00,0.004762
495.00,0.005459
494.00,0.004805
493.00,0.005035
492.00,0.005602
491.00,0.005737
490.00,0.005563
489.00,0.005408
488.00,0.005849
487.00,0.005975
486.00,0.006256
485.00,0.006198
484.00,0.006615
483.00,0.006418
482.00,0.006727
481.00,0.007084
480.00,0.007286
479.00,0.007114
478.00,0.007317
477.00,0.007560
476.00,0.007536
475.00,0.007817
474.00,0.008016
473.00,0.008177
472.00,0.007940
471.00,0.008126
470.00,0.008284
469.00,0.008525
468.00,0.008627
467.00,0.008507
466.00,0.008713
465.00,0.008835
464.00,0.009175
463.00,0.009213
462.00,0.009417
461.00,0.009593
460.00,0.009695
459.00,0.009541
458.00,0.009317
457.00,0.009495
456.00,0.009747
455.00,0.010091
454.00,0.009986
453.00,0.010485
452.00,0.010031
451.00,0.010012
450.00,0.010275
449.00,0.010272
448.00,0.010547
447.00,0.010633
446.00,0.010579
445.00,0.010728
444.00,0.010948
443.00,0.010693
442.00,0.010957
441.00,0.010865
440.00,0.010744
439.00,0.011205
438.00,0.011305
437.00,0.011093
436.00,0.011339
435.00,0.011462
434.00,0.011567
433.00,0.011616
432.00,0.011631
431.00,0.011535
430.00,0.011826
429.00,0.011769
428.00,0.011632
427.00,0.011814
426.00,0.011605
425.00,0.012057
424.00,0.011759
423.00,0.012036
422.00,0.011963
421.00,0.012237
420.00,0.012113
419.00,0.012153
418.00,0.012238
417.00,0.011888
416.00,0.012904
415.00,0.013032
414.00,0.012765
413.00,0.012599
412.00,0.012352
411.00,0.012238
410.00,0.012178
409.00,0.013130
408.00,0.012654
407.00,0.012797
406.00,0.011782
405.00,0.013226
404.00,0.012681
403.00,0.012193
402.00,0.013198
401.00,0.013225
400.00,0.012503
399.00,0.013308
398.00,0.012578
397.00,0.012788
396.00,0.012661
395.00,0.013397
394.00,0.012800
393.00,0.013031
392.00,0.013150
391.00,0.012551
390.00,0.013174
389.00,0.012533
388.00,0.012675
387.00,0.012711
386.00,0.012890
385.00,0.012923
384.00,0.012494
383.00,0.012792
382.00,0.012491
381.00,0.012776
380.00,0.012834
379.00,0.013367
378.00,0.013025
377.00,0.012899
376.00,0.013096
375.00,0.012445
374.00,0.012793
373.00,0.012681
372.00,0.013064
371.00,0.013058
370.00,0.013133
369.00,0.013182
368.00,0.012813
367.00,0.012929
366.00,0.014014
365.00,0.014057
364.00,0.013063
363.00,0.013860
362.00,0.013694
361.00,0.013640
360.00,0.014074
359.00,0.014626
358.00,0.013936
357.00,0.014166
356.00,0.014326
355.00,0.014604
354.00,0.014763
353.00,0.015717
352.00,0.015068
351.00,0.015424
350.00,0.015662
349.00,0.017283
348.00,0.015790
347.00,0.015472
346.00,0.016420
345.00,0.016382
344.00,0.015498
343.00,0.016670
342.00,0.016734
341.00,0.016731
340.00,0.017547
339.00,0.017532
338.00,0.018185
337.00,0.018259
336.00,0.019355
335.00,0.018669
334.00,0.019873
333.00,0.020163
332.00,0.020280
331.00,0.020832
330.00,0.021656
329.00,0.020549
328.00,0.022423
327.00,0.021997
326.00,0.023444
325.00,0.023657
324.00,0.024189
323.00,0.024376
322.00,0.026092
321.00,0.026317
320.00,0.027196
319.00,0.027527
318.00,0.028451
317.00,0.028682
316.00,0.030609
315.00,0.031031
314.00,0.032069
313.00,0.033770
312.00,0.036030
311.00,0.037191
310.00,0.040072
309.00,0.040843
308.00,0.043027
307.00,0.044822
306.00,0.046960
305.00,0.049882
304.00,0.052772
303.00,0.054580
302.00,0.056979
301.00,0.059712
300.00,0.061514
299.00,0.063923
298.00,0.065777
297.00,0.067862
296.00,0.070043
295.00,0.071613
294.00,0.073334
293.00,0.075601
292.00,0.076993
291.00,0.078587
290.00,0.080191
289.00,0.082942
288.00,0.084983
287.00,0.086438
286.00,0.087683
285.00,0.088812
284.00,0.093299
283.00,0.094807
282.00,0.095806
281.00,0.097053
280.00,0.098273
279.00,0.102232
278.00,0.103746
277.00,0.105147
276.00,0.108035
275.00,0.110065
274.00,0.113738
273.00,0.116460
272.00,0.119276
271.00,0.120818
270.00,0.123979
269.00,0.127766
268.00,0.131533
267.00,0.136447
266.00,0.140994
265.00,0.144971
264.00,0.151715
263.00,0.155549
262.00,0.162206
261.00,0.169430
260.00,0.175365
259.00,0.182493
258.00,0.190150
257.00,0.199335
256.00,0.209101
255.00,0.219892
254.00,0.230168
253.00,0.242588
252.00,0.253738
251.00,0.265718
250.00,0.278548
249.00,0.292150
248.00,0.306677
247.00,0.320544
246.00,0.332031
245.00,0.345692
244.00,0.359768
243.00,0.372474
242.00,0.386424
241.00,0.399275
240.00,0.411383
239.00,0.424094
238.00,0.438127
237.00,0.450511
236.00,0.466603
235.00,0.481583
234.00,0.496572
233.00,0.513088
232.00,0.532758
231.00,0.552857
230.00,0.576693
229.00,0.605067
228.00,0.628900
227.00,0.660180
226.00,0.696973
225.00,0.730970
224.00,0.777280
223.00,0.826693
222.00,0.872931
221.00,0.931575
220.00,0.995132
219.00,1.057818
218.00,1.133147
217.00,1.214611
216.00,1.284464
215.00,1.372656
214.00,1.464294
213.00,1.555414
212.00,1.659810
211.00,1.763642
210.00,1.865887
209.00,1.999983
208.00,2.110060
207.00,2.258785
206.00,2.381912
205.00,2.518495
204.00,2.589757
203.00,2.686652
202.00,2.815259
201.00,2.805988
200.00,2.707985
199.00,2.698029
198.00,2.685878
197.00,2.753905
196.00,2.766634
195.00,2.579809
194.00,2.537207
193.00,2.484157
192.00,2.623544
191.00,2.388264
190.00,2.318857


Sample1, Cycle 33
5/16/2022 1:45:00 AM
Wavelength (nm),Absorbance
700.00,-0.002734
699.00,-0.001963
698.00,-0.002393
697.00,-0.000857
696.00,-0.001910
695.00,-0.001964
694.00,-0.003196
693.00,-0.003070
692.00,-0.002388
691.00,-0.002405
690.00,-0.003383
689.00,-0.002617
688.00,-0.001978
687.00,-0.003225
686.00,-0.001411
685.00,-0.001957
684.00,-0.001614
683.00,-0.002278
682.00,-0.002268
681.00,-0.002866
680.00,-0.002159
679.00,-0.002260
678.00,-0.001448
677.00,-0.002557
676.00,-0.002059
675.00,-0.001549
674.00,-0.002618
673.00,-0.001805
672.00,-0.002716
671.00,-0.002905
670.00,-0.003052
669.00,-0.001558
668.00,-0.003221
667.00,-0.002025
666.00,-0.002595
665.00,-0.002438
664.00,-0.002438
663.00,-0.002623
662.00,-0.001880
661.00,-0.001332
660.00,-0.002949
659.00,-0.002090
658.00,-0.002040
657.00,-0.001647
656.00,-0.002707
655.00,-0.002490
654.00,-0.001698
653.00,-0.002438
652.00,-0.001741
651.00,-0.001919
650.00,-0.002648
649.00,-0.002507
648.00,-0.002475
647.00,-0.002496
646.00,-0.003304
645.00,-0.000833
644.00,-0.002667
643.00,-0.001599
642.00,-0.001511
641.00,-0.001636
640.00,-0.002557
639.00,-0.001576
638.00,-0.001886
637.00,-0.002241
636.00,-0.002256
635.00,-0.002351
634.00,-0.002294
633.00,-0.001662
632.00,-0.002480
631.00,-0.001700
630.00,-0.002700
629.00,-0.002478
628.00,-0.002769
627.00,-0.001798
626.00,-0.002568
625.00,-0.002699
624.00,-0.002210
623.00,-0.002835
622.00,-0.003179
621.00,-0.002385
620.00,-0.002459
619.00,-0.002640
618.00,-0.003604
617.00,-0.001549
616.00,-0.001752
615.00,-0.003120
614.00,-0.002299
613.00,-0.003060
612.00,-0.001931
611.00,-0.002638
610.00,-0.002445
609.00,-0.002628
608.00,-0.002063
607.00,-0.002401
606.00,-0.002432
605.00,-0.002284
604.00,-0.002312
603.00,-0.002069
602.00,-0.002189
601.00,-0.002457
600.00,-0.002710
599.00,-0.001409
598.00,-0.002046
597.00,-0.002383
596.00,-0.001723
595.00,-0.003211
594.00,-0.002929
593.00,-0.001698
592.00,-0.001914
591.00,-0.002024
590.00,-0.002576
589.00,-0.001834
588.00,-0.002493
587.00,-0.002326
586.00,-0.002427
585.00,-0.002432
584.00,-0.002151
583.00,-0.002813
582.00,-0.002383
581.00,-0.001336
580.00,-0.002378
579.00,-0.002485
578.00,-0.002806
577.00,-0.002357
576.00,-0.002239
575.00,-0.002569
574.00,-0.001659
573.00,-0.001681
572.00,-0.002056
571.00,-0.002147
570.00,-0.001318
569.00,-0.002239
568.00,-0.001842
567.00,-0.001794
566.00,-0.002725
565.00,-0.002416
564.00,-0.002118
563.00,-0.001535
562.00,-0.001358
561.00,-0.000755
560.00,-0.000872
559.00,-0.001870
558.00,-0.001320
557.00,-0.001353
556.00,-0.001894
555.00,-0.001496
554.00,-0.000312
553.00,-0.000957
552.00,-0.001958
551.00,-0.001505
550.00,-0.000911
549.00,-0.000549
548.00,-0.001462
547.00,-0.000835
546.00,-0.000903
545.00,-0.000593
544.00,-0.000670
543.00,-0.000456
542.00,-0.000599
541.00,-0.000364
540.00,-0.000423
539.00,0.000196
538.00,-0.000165
537.00,-0.000305
536.00,-0.000285
535.00,-0.000068
534.00,-0.000018
533.00,0.000436
532.00,0.000115
531.00,0.000604
530.00,0.000741
529.00,0.000542
528.00,0.000627
527.00,0.000503
526.00,0.000563
525.00,0.000892
524.00,0.001122
523.00,0.001306
522.00,0.001691
521.00,0.001453
520.00,0.001342
519.00,0.001580
518.00,0.001947
517.00,0.001553
516.00,0.001862
515.00,0.002153
514.00,0.002362
513.00,0.002160
512.00,0.002362
511.00,0.003010
510.00,0.003528
509.00,0.002955
508.00,0.003109
507.00,0.002697
506.00,0.002767
505.00,0.003665
504.00,0.003056
503.00,0.003841
502.00,0.003782
501.00,0.004011
500.00,0.003585
499.00,0.004194
498.00,0.004194
497.00,0.004346
496.00,0.005037
495.00,0.004973
494.00,0.005051
493.00,0.005445
492.00,0.005685
491.00,0.005705
490.00,0.005586
489.00,0.005282
488.00,0.005995
487.00,0.005877
486.00,0.006307
485.00,0.006229
484.00,0.006636
483.00,0.006485
482.00,0.006888
481.00,0.007370
480.00,0.006954
479.00,0.006830
478.00,0.007010
477.00,0.007035
476.00,0.007670
475.00,0.007391
474.00,0.007933
473.00,0.008210
472.00,0.008167
471.00,0.008123
470.00,0.008222
469.00,0.008511
468.00,0.008390
467.00,0.008699
466.00,0.008878
465.00,0.008888
464.00,0.009264
463.00,0.008995
462.00,0.009121
461.00,0.009306
460.00,0.009412
459.00,0.009821
458.00,0.009457
457.00,0.009780
456.00,0.009792
455.00,0.010116
454.00,0.009972
453.00,0.010342
452.00,0.010127
451.00,0.010416
450.00,0.010145
449.00,0.010190
448.00,0.010702
447.00,0.010543
446.00,0.010550
445.00,0.010702
444.00,0.010997
443.00,0.010714
442.00,0.011194
441.00,0.010841
440.00,0.010909
439.00,0.011091
438.00,0.010888
437.00,0.010941
436.00,0.011329
435.00,0.011576
434.00,0.011857
433.00,0.011283
432.00,0.011591
431.00,0.011444
430.00,0.012048
429.00,0.011632
428.00,0.011428
427.00,0.011796
426.00,0.012043
425.00,0.012012
424.00,0.011961
423.00,0.012145
422.00,0.012148
421.00,0.012183
420.00,0.012178
419.00,0.012196
418.00,0.012040
417.00,0.012114
416.00,0.012369
415.00,0.012513
414.00,0.012688
413.00,0.012778
412.00,0.012562
411.00,0.012143
410.00,0.012621
409.00,0.012813
408.00,0.012661
407.00,0.013064
406.00,0.012121
405.00,0.013068
404.00,0.012528
403.00,0.012527
402.00,0.013641
401.00,0.012801
400.00,0.012890
399.00,0.013674
398.00,0.013071
397.00,0.012879
396.00,0.012820
395.00,0.013244
394.00,0.013364
393.00,0.012794
392.00,0.013099
391.00,0.012726
390.00,0.013222
389.00,0.013081
388.00,0.012993
387.00,0.012400
386.00,0.013172
385.00,0.012777
384.00,0.012616
383.00,0.013378
382.00,0.012705
381.00,0.013606
380.00,0.013846
379.00,0.012861
378.00,0.013027
377.00,0.013535
376.00,0.013084
375.00,0.011962
374.00,0.013096
373.00,0.013126
372.00,0.012660
371.00,0.013517
370.00,0.013625
369.00,0.013055
368.00,0.013720
367.00,0.013712
366.00,0.013974
365.00,0.013674
364.00,0.013291
363.00,0.014877
362.00,0.014403
361.00,0.014165
360.00,0.014325
359.00,0.014045
358.00,0.014802
357.00,0.014798
356.00,0.014200
355.00,0.014006
354.00,0.014316
353.00,0.015149
352.00,0.015434
351.00,0.014912
350.00,0.015856
349.00,0.016584
348.00,0.015411
347.00,0.015876
346.00,0.016399
345.00,0.016816
344.00,0.016178
343.00,0.016717
342.00,0.017047
341.00,0.016964
340.00,0.016809
339.00,0.017714
338.00,0.017860
337.00,0.017605
336.00,0.019288
335.00,0.018780
334.00,0.019827
333.00,0.020083
332.00,0.020548
331.00,0.021054
330.00,0.021975
329.00,0.020852
328.00,0.022660
327.00,0.022117
326.00,0.024113
325.00,0.023686
324.00,0.024215
323.00,0.024888
322.00,0.025935
321.00,0.027060
320.00,0.027458
319.00,0.027671
318.00,0.028541
317.00,0.028752
316.00,0.030306
315.00,0.031407
314.00,0.031801
313.00,0.033240
312.00,0.035885
311.00,0.037030
310.00,0.038660
309.00,0.040672
308.00,0.043376
307.00,0.044495
306.00,0.046532
305.00,0.049135
304.00,0.052115
303.00,0.053802
302.00,0.056818
301.00,0.059309
300.00,0.060439
299.00,0.063218
298.00,0.064057
297.00,0.066791
296.00,0.069565
295.00,0.070886
294.00,0.072484
293.00,0.074289
292.00,0.075473
291.00,0.078458
290.00,0.080465
289.00,0.082623
288.00,0.083350
287.00,0.085694
286.00,0.087921
285.00,0.088300
284.00,0.092032
283.00,0.092391
282.00,0.095080
281.00,0.095912
280.00,0.098837
279.00,0.100554
278.00,0.101582
277.00,0.104456
276.00,0.107452
275.00,0.109670
274.00,0.111434
273.00,0.114612
272.00,0.116639
271.00,0.120070
270.00,0.122331
269.00,0.126370
268.00,0.128882
267.00,0.134440
266.00,0.137802
265.00,0.142409
264.00,0.147753
263.00,0.152048
262.00,0.158631
261.00,0.165593
260.00,0.171449
259.00,0.177987
258.00,0.186072
257.00,0.195254
256.00,0.204937
255.00,0.213741
254.00,0.224998
253.00,0.237088
252.00,0.247769
251.00,0.260323
250.00,0.272420
249.00,0.285300
248.00,0.298232
247.00,0.312862
246.00,0.323988
245.00,0.337797
244.00,0.351478
243.00,0.363867
242.00,0.376557
241.00,0.389637
240.00,0.402269
239.00,0.413692
238.00,0.428256
237.00,0.440574
236.00,0.456318
235.00,0.470618
234.00,0.485839
233.00,0.502219
232.00,0.521640
231.00,0.541424
230.00,0.565073
229.00,0.592899
228.00,0.617021
227.00,0.647957
226.00,0.684329
225.00,0.718923
224.00,0.764231
223.00,0.813465
222.00,0.859304
221.00,0.917246
220.00,0.980498
219.00,1.044412
218.00,1.116940
217.00,1.195230
216.00,1.266911
215.00,1.355907
214.00,1.445469
213.00,1.540160
212.00,1.640239
211.00,1.751968
210.00,1.851056
209.00,1.971921
208.00,2.105634
207.00,2.205735
206.00,2.375509
205.00,2.533875
204.00,2.656501
203.00,2.625449
202.00,2.729012
201.00,2.681399
200.00,2.641604
199.00,2.616982
198.00,2.664413
197.00,2.776692
196.00,2.694125
195.00,2.564361
194.00,2.561715
193.00,2.437947
192.00,2.743751
191.00,2.412699
190.00,2.482895


Sample1, Cycle 34
5/16/2022 2:14:59 AM
Wavelength (nm),Absorbance
700.00,-0.002334
699.00,-0.001893
698.00,-0.002812
697.00,-0.000989
696.00,-0.002638
695.00,-0.002534
694.00,-0.002787
693.00,-0.002364
692.00,-0.002142
691.00,-0.002593
690.00,-0.003311
689.00,-0.002442
688.00,-0.002022
687.00,-0.002392
686.00,-0.001039
685.00,-0.002404
684.00,-0.002292
683.00,-0.002479
682.00,-0.003096
681.00,-0.002282
680.00,-0.001926
679.00,-0.001990
678.00,-0.001107
677.00,-0.002512
676.00,-0.001893
675.00,-0.001992
674.00,-0.002157
673.00,-0.001844
672.00,-0.002410
671.00,-0.002283
670.00,-0.002789
669.00,-0.002588
668.00,-0.002040
667.00,-0.002452
666.00,-0.001450
665.00,-0.002302
664.00,-0.002211
663.00,-0.002903
662.00,-0.002152
661.00,-0.001927
660.00,-0.003006
659.00,-0.002086
658.00,-0.001042
657.00,-0.002097
656.00,-0.002351
655.00,-0.001247
654.00,-0.002809
653.00,-0.002136
652.00,-0.001490
651.00,-0.002759
650.00,-0.001881
649.00,-0.002043
648.00,-0.001602
647.00,-0.002733
646.00,-0.003089
645.00,-0.001148
644.00,-0.002525
643.00,-0.001093
642.00,-0.001954
641.00,-0.001591
640.00,-0.002863
639.00,-0.000568
638.00,-0.002677
637.00,-0.002793
636.00,-0.002086
635.00,-0.002152
634.00,-0.003151
633.00,-0.001761
632.00,-0.001265
631.00,-0.002764
630.00,-0.001783
629.00,-0.002326
628.00,-0.002350
627.00,-0.002136
626.00,-0.002435
625.00,-0.001779
624.00,-0.002312
623.00,-0.002821
622.00,-0.002290
621.00,-0.001671
620.00,-0.002429
619.00,-0.002937
618.00,-0.002764
617.00,-0.001669
616.00,-0.002338
615.00,-0.002960
614.00,-0.002488
613.00,-0.002798
612.00,-0.002121
611.00,-0.002793
610.00,-0.001843
609.00,-0.002095
608.00,-0.001351
607.00,-0.001916
606.00,-0.001901
605.00,-0.002535
604.00,-0.002488
603.00,-0.002511
602.00,-0.002347
601.00,-0.002237
600.00,-0.002373
599.00,-0.001315
598.00,-0.002889
597.00,-0.002160
596.00,-0.002297
595.00,-0.002641
594.00,-0.002685
593.00,-0.002100
592.00,-0.001851
591.00,-0.002386
590.00,-0.002213
589.00,-0.002222
588.00,-0.001699
587.00,-0.002055
586.00,-0.001989
585.00,-0.002142
584.00,-0.001749
583.00,-0.003288
582.00,-0.001822
581.00,-0.002159
580.00,-0.001945
579.00,-0.002099
578.00,-0.002165
577.00,-0.002350
576.00,-0.002255
575.00,-0.001835
574.00,-0.001716
573.00,-0.001379
572.00,-0.002243
571.00,-0.002287
570.00,-0.001118
569.00,-0.002265
568.00,-0.001012
567.00,-0.002336
566.00,-0.002495
565.00,-0.001781
564.00,-0.001940
563.00,-0.001762
562.00,-0.000552
561.00,-0.001144
560.00,-0.001678
559.00,-0.001402
558.00,-0.000984
557.00,-0.001471
556.00,-0.001175
555.00,-0.000654
554.00,-0.000564
553.00,-0.001068
552.00,-0.001064
551.00,-0.001046
550.00,-0.000622
549.00,-0.000194
548.00,-0.000540
547.00,-0.000597
546.00,-0.000424
545.00,-0.000614
544.00,-0.000456
543.00,-0.000331
542.00,-0.000616
541.00,-0.000329
540.00,-0.000451
539.00,0.000200
538.00,-0.000080
537.00,-0.000460
536.00,-0.000271
535.00,-0.000061
534.00,-0.000048
533.00,0.000230
532.00,0.000216
531.00,0.000688
530.00,0.000680
529.00,0.000720
528.00,0.000713
527.00,0.000650
526.00,0.000876
525.00,0.000990
524.00,0.001169
523.00,0.001051
522.00,0.001058
521.00,0.001089
520.00,0.001816
519.00,0.001600
518.00,0.001774
517.00,0.001674
516.00,0.002262
515.00,0.002179
514.00,0.002473
513.00,0.002770
512.00,0.002331
511.00,0.003325
510.00,0.002674
509.00,0.003163
508.00,0.003493
507.00,0.002727
506.00,0.003138
505.00,0.003822
504.00,0.003116
503.00,0.004156
502.00,0.003903
501.00,0.003886
500.00,0.004102
499.00,0.004241
498.00,0.004302
497.00,0.004585
496.00,0.004955
495.00,0.005301
494.00,0.005093
493.00,0.005354
492.00,0.005582
491.00,0.005597
490.00,0.005701
489.00,0.005563
488.00,0.005936
487.00,0.005885
